Year,Month,Day,Hour,Minute,Second,HYY_META.Glob
2008,09,04,06,00,00,6.728
2008,09,04,06,30,00,10.813
2008,09,04,07,00,00,52.974
2008,09,04,07,30,00,84.02867
2008,09,04,08,00,00,182.32633
2008,09,04,08,30,00,145.09433
2008,09,04,09,00,00,245.329
2008,09,04,09,30,00,94.545
2008,09,04,10,00,00,228.56967
2008,09,04,10,30,00,134.129
2008,09,04,11,00,00,111.23867
2008,09,04,11,30,00,443.96067
2008,09,04,12,00,00,459.45533
2008,09,04,12,30,00,439.541
2008,09,04,13,00,00,511.07833
2008,09,04,13,30,00,417.724
2008,09,04,14,00,00,319.58667
2008,09,04,14,30,00,347.90267
2008,09,04,15,00,00,375.96267
2008,09,04,15,30,00,354.48133
2008,09,04,16,00,00,174.371
2008,09,04,16,30,00,181.974
2008,09,04,17,00,00,134.305
2008,09,04,17,30,00,69.766
2008,09,04,18,00,00,49.74067
2008,09,04,18,30,00,28.08467
2008,09,04,19,00,00,9.83533
2008,09,04,19,30,00,0.758
2008,09,04,20,00,00,0.134
2008,09,04,20,30,00,-0.538
2008,09,04,21,00,00,-0.634
2008,09,04,21,30,00,-0.57
2008,09,04,22,00,00,-0.57
2008,09,04,22,30,00,-0.618
2008,09,04,23,00,00,-0.362
2008,09,04,23,30,00,-0.442
2008,09,05,00,00,00,-0.89
2008,09,05,00,30,00,-0.57
2008,09,05,01,00,00,0.214
2008,09,05,01,30,00,0.662
2008,09,05,02,00,00,0.71
2008,09,05,02,30,00,0.294
2008,09,05,03,00,00,0.502
2008,09,05,03,30,00,0.694
2008,09,05,04,00,00,0.79
2008,09,05,04,30,00,0.662
2008,09,05,05,00,00,1.222
2008,09,05,05,30,00,3.78633
2008,09,05,06,00,00,6.768
2008,09,05,06,30,00,17.184
2008,09,05,07,00,00,24.978
2008,09,05,07,30,00,45.88567
2008,09,05,08,00,00,55.88867
2008,09,05,08,30,00,102.55
2008,09,05,09,00,00,145.49667
2008,09,05,09,30,00,206.17967
2008,09,05,10,00,00,285.84667
2008,09,05,10,30,00,258.778
2008,09,05,11,00,00,188.74767
2008,09,05,11,30,00,43.61167
2008,09,05,12,00,00,122.32
2008,09,05,12,30,00,51.055
2008,09,05,13,00,00,61.39733
2008,09,05,13,30,00,267.118
2008,09,05,14,00,00,184.31433
2008,09,05,14,30,00,401.17733
2008,09,05,15,00,00,192.12467
2008,09,05,15,30,00,74.61733
2008,09,05,16,00,00,30.26167
2008,09,05,16,30,00,18.04867
2008,09,05,17,00,00,65.39767
2008,09,05,17,30,00,62.29267
2008,09,05,18,00,00,53.761
2008,09,05,18,30,00,16.8
2008,09,05,19,00,00,3.43367
2008,09,05,19,30,00,-0.378
2008,09,05,20,00,00,-0.778
2008,09,05,20,30,00,-0.906
2008,09,05,21,00,00,-0.874
2008,09,05,21,30,00,-0.682
2008,09,05,22,00,00,-0.266
2008,09,05,22,30,00,0.214
2008,09,05,23,00,00,0.598
2008,09,05,23,30,00,0.39
2008,09,06,00,00,00,0.048
2008,09,06,00,30,00,-0.08
2008,09,06,01,00,00,0.224
2008,09,06,01,30,00,0.176
2008,09,06,02,00,00,1.328
2008,09,06,02,30,00,1.792
2008,09,06,03,00,00,1.424
2008,09,06,03,30,00,1.264
2008,09,06,04,00,00,1.504
2008,09,06,04,30,00,1.536
2008,09,06,05,00,00,2.288
2008,09,06,05,30,00,6.502
2008,09,06,06,00,00,24.22033
2008,09,06,06,30,00,81.60733
2008,09,06,07,00,00,93.40333
2008,09,06,07,30,00,37.701
2008,09,06,08,00,00,71.651
2008,09,06,08,30,00,173.56767
2008,09,06,09,00,00,351.23133
2008,09,06,09,30,00,271.14633
2008,09,06,10,00,00,336.69633
2008,09,06,10,30,00,431.98633
2008,09,06,11,00,00,354.96067
2008,09,06,11,30,00,305.40267
2008,09,06,12,00,00,326.868
2008,09,06,12,30,00,219.62033
2008,09,06,13,00,00,279.05467
2008,09,06,13,30,00,328.05333
2008,09,06,14,00,00,271.548
2008,09,06,14,30,00,228.16767
2008,09,06,15,00,00,175.92033
2008,09,06,15,30,00,122.649
2008,09,06,16,00,00,77.09433
2008,09,06,16,30,00,69.17167
2008,09,06,17,00,00,45.653
2008,09,06,17,30,00,34.356
2008,09,06,18,00,00,26.67067
2008,09,06,18,30,00,7.35
2008,09,06,19,00,00,0.112
2008,09,06,19,30,00,-0.88
2008,09,06,20,00,00,-1.088
2008,09,06,20,30,00,-1.744
2008,09,06,21,00,00,-1.952
2008,09,06,21,30,00,-1.616
2008,09,06,22,00,00,-1.664
2008,09,06,22,30,00,-0.816
2008,09,06,23,00,00,-0.848
2008,09,06,23,30,00,-0.432
2008,09,07,00,00,00,0.126
2008,09,07,00,30,00,-0.05
2008,09,07,01,00,00,0.462
2008,09,07,01,30,00,0.686
2008,09,07,02,00,00,0.67
2008,09,07,02,30,00,0.366
2008,09,07,03,00,00,0.382
2008,09,07,03,30,00,1.486
2008,09,07,04,00,00,1.63
2008,09,07,04,30,00,1.646
2008,09,07,05,00,00,3.02467
2008,09,07,05,30,00,5.44667
2008,09,07,06,00,00,17.176
2008,09,07,06,30,00,33.52133
2008,09,07,07,00,00,67.952
2008,09,07,07,30,00,94.84533
2008,09,07,08,00,00,138.14333
2008,09,07,08,30,00,157.397
2008,09,07,09,00,00,247.58367
2008,09,07,09,30,00,256.245
2008,09,07,10,00,00,182.73933
2008,09,07,10,30,00,372.34433
2008,09,07,11,00,00,291.47667
2008,09,07,11,30,00,502.084
2008,09,07,12,00,00,363.509
2008,09,07,12,30,00,343.70767
2008,09,07,13,00,00,392.53033
2008,09,07,13,30,00,289.18833
2008,09,07,14,00,00,305.83467
2008,09,07,14,30,00,305.16267
2008,09,07,15,00,00,247.216
2008,09,07,15,30,00,186.51833
2008,09,07,16,00,00,199.73767
2008,09,07,16,30,00,169.518
2008,09,07,17,00,00,113.15633
2008,09,07,17,30,00,90.138
2008,09,07,18,00,00,45.845
2008,09,07,18,30,00,17.40167
2008,09,07,19,00,00,3.37733
2008,09,07,19,30,00,-0.514
2008,09,07,20,00,00,-0.994
2008,09,07,20,30,00,-1.138
2008,09,07,21,00,00,-1.186
2008,09,07,21,30,00,-1.346
2008,09,07,22,00,00,-1.266
2008,09,07,22,30,00,-1.266
2008,09,07,23,00,00,-1.57
2008,09,07,23,30,00,-2.018
2008,09,08,00,00,00,-0.994
2008,09,08,00,30,00,-1.042
2008,09,08,01,00,00,-1.106
2008,09,08,01,30,00,-0.802
2008,09,08,02,00,00,-1.026
2008,09,08,02,30,00,-0.658
2008,09,08,03,00,00,-0.418
2008,09,08,03,30,00,-0.45
2008,09,08,04,00,00,-0.45
2008,09,08,04,30,00,-0.242
2008,09,08,05,00,00,1.454
2008,09,08,05,30,00,9.14033
2008,09,08,06,00,00,32.94233
2008,09,08,06,30,00,71.056
2008,09,08,07,00,00,130.25067
2008,09,08,07,30,00,156.11933
2008,09,08,08,00,00,255.38
2008,09,08,08,30,00,197.706
2008,09,08,09,00,00,313.98333
2008,09,08,09,30,00,352.76933
2008,09,08,10,00,00,439.57733
2008,09,08,10,30,00,524.60733
2008,09,08,11,00,00,545.928
2008,09,08,11,30,00,477.33733
2008,09,08,12,00,00,555.997
2008,09,08,12,30,00,406.85767
2008,09,08,13,00,00,435.87933
2008,09,08,13,30,00,484.972
2008,09,08,14,00,00,349.21533
2008,09,08,14,30,00,366.935
2008,09,08,15,00,00,290.53367
2008,09,08,15,30,00,279.039
2008,09,08,16,00,00,164.36333
2008,09,08,16,30,00,99.421
2008,09,08,17,00,00,61.02067
2008,09,08,17,30,00,50.104
2008,09,08,18,00,00,22.29833
2008,09,08,18,30,00,7.58833
2008,09,08,19,00,00,1.534
2008,09,08,19,30,00,0.542
2008,09,08,20,00,00,0.702
2008,09,08,20,30,00,0.494
2008,09,08,21,00,00,0.43
2008,09,08,21,30,00,0.206
2008,09,08,22,00,00,0.19
2008,09,08,22,30,00,-0.018
2008,09,08,23,00,00,0.494
2008,09,08,23,30,00,0.942
2008,09,09,00,00,00,0.254
2008,09,09,00,30,00,0.35
2008,09,09,01,00,00,0.222
2008,09,09,01,30,00,0.606
2008,09,09,02,00,00,0.526
2008,09,09,02,30,00,0.222
2008,09,09,03,00,00,0.334
2008,09,09,03,30,00,0.334
2008,09,09,04,00,00,0.414
2008,09,09,04,30,00,0.334
2008,09,09,05,00,00,1.566
2008,09,09,05,30,00,7.822
2008,09,09,06,00,00,24.08767
2008,09,09,06,30,00,54.03733
2008,09,09,07,00,00,89.061
2008,09,09,07,30,00,180.41433
2008,09,09,08,00,00,241.963
2008,09,09,08,30,00,212.39833
2008,09,09,09,00,00,315.91733
2008,09,09,09,30,00,287.48833
2008,09,09,10,00,00,239.193
2008,09,09,10,30,00,198.11933
2008,09,09,11,00,00,209.533
2008,09,09,11,30,00,309.25867
2008,09,09,12,00,00,230.326
2008,09,09,12,30,00,169.322
2008,09,09,13,00,00,228.54933
2008,09,09,13,30,00,213.64667
2008,09,09,14,00,00,226.82167
2008,09,09,14,30,00,209.963
2008,09,09,15,00,00,187.634
2008,09,09,15,30,00,127.52567
2008,09,09,16,00,00,123.076
2008,09,09,16,30,00,92.11767
2008,09,09,17,00,00,62.42433
2008,09,09,17,30,00,37.99733
2008,09,09,18,00,00,21.12733
2008,09,09,18,30,00,8.222
2008,09,09,19,00,00,0.942
2008,09,09,19,30,00,-0.178
2008,09,09,20,00,00,-0.306
2008,09,09,20,30,00,-0.418
2008,09,09,21,00,00,-0.466
2008,09,09,21,30,00,-0.402
2008,09,09,22,00,00,-0.338
2008,09,09,22,30,00,-0.594
2008,09,09,23,00,00,-0.754
2008,09,09,23,30,00,-0.722
2008,09,10,00,00,00,0.02
2008,09,10,00,30,00,0.004
2008,09,10,01,00,00,0.276
2008,09,10,01,30,00,0.148
2008,09,10,02,00,00,0.068
2008,09,10,02,30,00,0.036
2008,09,10,03,00,00,0.036
2008,09,10,03,30,00,0.068
2008,09,10,04,00,00,0.116
2008,09,10,04,30,00,-0.012
2008,09,10,05,00,00,0.9
2008,09,10,05,30,00,7.94533
2008,09,10,06,00,00,25.88933
2008,09,10,06,30,00,72.98333
2008,09,10,07,00,00,111.62467
2008,09,10,07,30,00,123.26333
2008,09,10,08,00,00,209.495
2008,09,10,08,30,00,226.09567
2008,09,10,09,00,00,241.75067
2008,09,10,09,30,00,308.37433
2008,09,10,10,00,00,288.58767
2008,09,10,10,30,00,396.65467
2008,09,10,11,00,00,505.50533
2008,09,10,11,30,00,602.255
2008,09,10,12,00,00,379.06267
2008,09,10,12,30,00,439.07367
2008,09,10,13,00,00,503.072
2008,09,10,13,30,00,384.713
2008,09,10,14,00,00,249.81833
2008,09,10,14,30,00,389.595
2008,09,10,15,00,00,434.88067
2008,09,10,15,30,00,290.78067
2008,09,10,16,00,00,152.73233
2008,09,10,16,30,00,155.45433
2008,09,10,17,00,00,100.46767
2008,09,10,17,30,00,93.84067
2008,09,10,18,00,00,48.604
2008,09,10,18,30,00,11.54833
2008,09,10,19,00,00,1.572
2008,09,10,19,30,00,0.004
2008,09,10,20,00,00,-0.092
2008,09,10,20,30,00,0.02
2008,09,10,21,00,00,-0.076
2008,09,10,21,30,00,-0.172
2008,09,10,22,00,00,-0.252
2008,09,10,22,30,00,-0.316
2008,09,10,23,00,00,-0.284
2008,09,10,23,30,00,-0.188
2008,09,11,00,00,00,-0.218
2008,09,11,00,30,00,-0.17
2008,09,11,01,00,00,-0.282
2008,09,11,01,30,00,-0.346
2008,09,11,02,00,00,-0.522
2008,09,11,02,30,00,-0.49
2008,09,11,03,00,00,-0.474
2008,09,11,03,30,00,-0.538
2008,09,11,04,00,00,-0.234
2008,09,11,04,30,00,0.518
2008,09,11,05,00,00,1.078
2008,09,11,05,30,00,7.142
2008,09,11,06,00,00,29.55467
2008,09,11,06,30,00,88.174
2008,09,11,07,00,00,124.36633
2008,09,11,07,30,00,177.79933
2008,09,11,08,00,00,232.43267
2008,09,11,08,30,00,292.49333
2008,09,11,09,00,00,316.76133
2008,09,11,09,30,00,182.71367
2008,09,11,10,00,00,190.157
2008,09,11,10,30,00,201.47433
2008,09,11,11,00,00,217.46633
2008,09,11,11,30,00,223.82133
2008,09,11,12,00,00,238.836
2008,09,11,12,30,00,242.055
2008,09,11,13,00,00,173.26867
2008,09,11,13,30,00,157.27767
2008,09,11,14,00,00,155.13367
2008,09,11,14,30,00,165.697
2008,09,11,15,00,00,137.94
2008,09,11,15,30,00,103.41167
2008,09,11,16,00,00,110.74333
2008,09,11,16,30,00,131.793
2008,09,11,17,00,00,65.73
2008,09,11,17,30,00,37.782
2008,09,11,18,00,00,21.536
2008,09,11,18,30,00,9.654
2008,09,11,19,00,00,2.262
2008,09,11,19,30,00,0.406
2008,09,11,20,00,00,0.006
2008,09,11,20,30,00,-0.49
2008,09,11,21,00,00,-0.042
2008,09,11,21,30,00,0.278
2008,09,11,22,00,00,0.918
2008,09,11,22,30,00,0.566
2008,09,11,23,00,00,1.158
2008,09,11,23,30,00,0.79
2008,09,12,00,00,00,-1.158
2008,09,12,00,30,00,-1.126
2008,09,12,01,00,00,-0.95
2008,09,12,01,30,00,-0.806
2008,09,12,02,00,00,-0.662
2008,09,12,02,30,00,-0.774
2008,09,12,03,00,00,-0.774
2008,09,12,03,30,00,-0.854
2008,09,12,04,00,00,-0.87
2008,09,12,04,30,00,-0.758
2008,09,12,05,00,00,-0.23
2008,09,12,05,30,00,6.31467
2008,09,12,06,00,00,23.957
2008,09,12,06,30,00,64.31133
2008,09,12,07,00,00,116.112
2008,09,12,07,30,00,174.49133
2008,09,12,08,00,00,230.69533
2008,09,12,08,30,00,288.85133
2008,09,12,09,00,00,326.42033
2008,09,12,09,30,00,276.62067
2008,09,12,10,00,00,305.387
2008,09,12,10,30,00,261.622
2008,09,12,11,00,00,155.811
2008,09,12,11,30,00,166.05533
2008,09,12,12,00,00,157.828
2008,09,12,12,30,00,220.73767
2008,09,12,13,00,00,266.93567
2008,09,12,13,30,00,277.75767
2008,09,12,14,00,00,188.627
2008,09,12,14,30,00,172.715
2008,09,12,15,00,00,133.096
2008,09,12,15,30,00,113.90367
2008,09,12,16,00,00,97.335
2008,09,12,16,30,00,79.71167
2008,09,12,17,00,00,50.86433
2008,09,12,17,30,00,32.665
2008,09,12,18,00,00,17.45833
2008,09,12,18,30,00,5.61
2008,09,12,19,00,00,1.338
2008,09,12,19,30,00,0.634
2008,09,12,20,00,00,0.762
2008,09,12,20,30,00,0.73
2008,09,12,21,00,00,0.89
2008,09,12,21,30,00,0.778
2008,09,12,22,00,00,0.586
2008,09,12,22,30,00,0.65
2008,09,12,23,00,00,0.858
2008,09,12,23,30,00,0.81
2008,09,13,00,00,00,0.116
2008,09,13,00,30,00,-0.332
2008,09,13,01,00,00,0.1
2008,09,13,01,30,00,0.164
2008,09,13,02,00,00,0.372
2008,09,13,02,30,00,0.116
2008,09,13,03,00,00,0.116
2008,09,13,03,30,00,0.164
2008,09,13,04,00,00,0.212
2008,09,13,04,30,00,0.148
2008,09,13,05,00,00,0.58
2008,09,13,05,30,00,1.156
2008,09,13,06,00,00,5.844
2008,09,13,06,30,00,13.25567
2008,09,13,07,00,00,25.93633
2008,09,13,07,30,00,56.68667
2008,09,13,08,00,00,68.962
2008,09,13,08,30,00,86.41133
2008,09,13,09,00,00,128.97533
2008,09,13,09,30,00,168.19433
2008,09,13,10,00,00,185.196
2008,09,13,10,30,00,176.83867
2008,09,13,11,00,00,229.376
2008,09,13,11,30,00,203.972
2008,09,13,12,00,00,188.397
2008,09,13,12,30,00,196.737
2008,09,13,13,00,00,248.889
2008,09,13,13,30,00,240.40467
2008,09,13,14,00,00,249.78633
2008,09,13,14,30,00,216.18533
2008,09,13,15,00,00,239.98967
2008,09,13,15,30,00,176.472
2008,09,13,16,00,00,137.828
2008,09,13,16,30,00,122.079
2008,09,13,17,00,00,76.854
2008,09,13,17,30,00,67.04167
2008,09,13,18,00,00,20.172
2008,09,13,18,30,00,4.852
2008,09,13,19,00,00,0.116
2008,09,13,19,30,00,-0.252
2008,09,13,20,00,00,-0.428
2008,09,13,20,30,00,-0.268
2008,09,13,21,00,00,-0.188
2008,09,13,21,30,00,-0.108
2008,09,13,22,00,00,-0.172
2008,09,13,22,30,00,-0.172
2008,09,13,23,00,00,-0.124
2008,09,13,23,30,00,-0.188
2008,09,14,00,00,00,-0.138
2008,09,14,00,30,00,-0.234
2008,09,14,01,00,00,-0.09
2008,09,14,01,30,00,-0.33
2008,09,14,02,00,00,-0.058
2008,09,14,02,30,00,-0.234
2008,09,14,03,00,00,-0.218
2008,09,14,03,30,00,-0.106
2008,09,14,04,00,00,0.198
2008,09,14,04,30,00,-0.138
2008,09,14,05,00,00,0.038
2008,09,14,05,30,00,0.72633
2008,09,14,06,00,00,4.51133
2008,09,14,06,30,00,12.848
2008,09,14,07,00,00,23.47933
2008,09,14,07,30,00,33.658
2008,09,14,08,00,00,54.325
2008,09,14,08,30,00,69.54967
2008,09,14,09,00,00,78.96067
2008,09,14,09,30,00,111.986
2008,09,14,10,00,00,133.45133
2008,09,14,10,30,00,133.852
2008,09,14,11,00,00,126.02467
2008,09,14,11,30,00,127.30467
2008,09,14,12,00,00,119.89033
2008,09,14,12,30,00,107.16667
2008,09,14,13,00,00,90.024
2008,09,14,13,30,00,104.38133
2008,09,14,14,00,00,87.68433
2008,09,14,14,30,00,85.859
2008,09,14,15,00,00,85.396
2008,09,14,15,30,00,68.13933
2008,09,14,16,00,00,49.268
2008,09,14,16,30,00,31.93067
2008,09,14,17,00,00,20.801
2008,09,14,17,30,00,13.488
2008,09,14,18,00,00,7.248
2008,09,14,18,30,00,1.91433
2008,09,14,19,00,00,-0.074
2008,09,14,19,30,00,-0.042
2008,09,14,20,00,00,-0.122
2008,09,14,20,30,00,-0.058
2008,09,14,21,00,00,0.214
2008,09,14,21,30,00,0.246
2008,09,14,22,00,00,0.774
2008,09,14,22,30,00,0.63
2008,09,14,23,00,00,0.406
2008,09,14,23,30,00,0.326
2008,09,15,00,00,00,0.446
2008,09,15,00,30,00,0.094
2008,09,15,01,00,00,0.11
2008,09,15,01,30,00,-0.05
2008,09,15,02,00,00,0.046
2008,09,15,02,30,00,-0.066
2008,09,15,03,00,00,-0.13
2008,09,15,03,30,00,-0.018
2008,09,15,04,00,00,-0.21
2008,09,15,04,30,00,-0.37
2008,09,15,05,00,00,-0.002
2008,09,15,05,30,00,0.91
2008,09,15,06,00,00,4.88533
2008,09,15,06,30,00,11.448
2008,09,15,07,00,00,24.78167
2008,09,15,07,30,00,40.48467
2008,09,15,08,00,00,56.78167
2008,09,15,08,30,00,76.99967
2008,09,15,09,00,00,91.23167
2008,09,15,09,30,00,101.76233
2008,09,15,10,00,00,108.63167
2008,09,15,10,30,00,136.37233
2008,09,15,11,00,00,154.702
2008,09,15,11,30,00,148.97267
2008,09,15,12,00,00,135.22033
2008,09,15,12,30,00,113.19333
2008,09,15,13,00,00,81.28967
2008,09,15,13,30,00,78.00667
2008,09,15,14,00,00,75.94367
2008,09,15,14,30,00,76.52
2008,09,15,15,00,00,61.56467
2008,09,15,15,30,00,46.377
2008,09,15,16,00,00,33.682
2008,09,15,16,30,00,25.534
2008,09,15,17,00,00,15.976
2008,09,15,17,30,00,9.944
2008,09,15,18,00,00,3.20167
2008,09,15,18,30,00,1.054
2008,09,15,19,00,00,0.19
2008,09,15,19,30,00,0.03
2008,09,15,20,00,00,0.382
2008,09,15,20,30,00,0.094
2008,09,15,21,00,00,0.078
2008,09,15,21,30,00,0.03
2008,09,15,22,00,00,0.174
2008,09,15,22,30,00,0.046
2008,09,15,23,00,00,0.062
2008,09,15,23,30,00,-0.034
2008,09,16,00,00,00,-0.128
2008,09,16,00,30,00,-0.03167
2008,09,16,01,00,00,0.12833
2008,09,16,01,30,00,0.17633
2008,09,16,02,00,00,0.225
2008,09,16,02,30,00,-0.06333
2008,09,16,03,00,00,-0.06333
2008,09,16,03,30,00,-0.23967
2008,09,16,04,00,00,0.211
2008,09,16,04,30,00,0.177
2008,09,16,05,00,00,-0.03133
2008,09,16,05,30,00,0.35367
2008,09,16,06,00,00,2.56933
2008,09,16,06,30,00,8.922
2008,09,16,07,00,00,18.75
2008,09,16,07,30,00,22.21
2008,09,16,08,00,00,33.26867
2008,09,16,08,30,00,47.66
2008,09,16,09,00,00,52.15833
2008,09,16,09,30,00,69.912
2008,09,16,10,00,00,81.34033
2008,09,16,10,30,00,68.29533
2008,09,16,11,00,00,68.13567
2008,09,16,11,30,00,55.19833
2008,09,16,12,00,00,60.46767
2008,09,16,12,30,00,55.51933
2008,09,16,13,00,00,53.726
2008,09,16,13,30,00,59.44267
2008,09,16,14,00,00,54.59
2008,09,16,14,30,00,46.557
2008,09,16,15,00,00,44.86167
2008,09,16,15,30,00,42.90767
2008,09,16,16,00,00,33.732
2008,09,16,16,30,00,26.724
2008,09,16,17,00,00,15.13133
2008,09,16,17,30,00,8.714
2008,09,16,18,00,00,3.43333
2008,09,16,18,30,00,0.59567
2008,09,16,19,00,00,0.097
2008,09,16,19,30,00,-0.04733
2008,09,16,20,00,00,0.00067
2008,09,16,20,30,00,-0.24
2008,09,16,21,00,00,-0.04733
2008,09,16,21,30,00,0.17667
2008,09,16,22,00,00,-0.07967
2008,09,16,22,30,00,-0.176
2008,09,16,23,00,00,-0.09567
2008,09,16,23,30,00,0.11233
2008,09,17,00,00,00,0.426
2008,09,17,00,30,00,0.538
2008,09,17,01,00,00,0.73033
2008,09,17,01,30,00,0.042
2008,09,17,02,00,00,-0.518
2008,09,17,02,30,00,-0.182
2008,09,17,03,00,00,0.618
2008,09,17,03,30,00,0.058
2008,09,17,04,00,00,0.074
2008,09,17,04,30,00,-0.102
2008,09,17,05,00,00,-0.118
2008,09,17,05,30,00,0.426
2008,09,17,06,00,00,2.416
2008,09,17,06,30,00,5.364
2008,09,17,07,00,00,12.148
2008,09,17,07,30,00,19.429
2008,09,17,08,00,00,25.982
2008,09,17,08,30,00,31.39
2008,09,17,09,00,00,43.461
2008,09,17,09,30,00,50.504
2008,09,17,10,00,00,55.768
2008,09,17,10,30,00,49.43
2008,09,17,11,00,00,75.85867
2008,09,17,11,30,00,126.973
2008,09,17,12,00,00,81.73467
2008,09,17,12,30,00,151.75533
2008,09,17,13,00,00,212.84067
2008,09,17,13,30,00,147.48133
2008,09,17,14,00,00,91.948
2008,09,17,14,30,00,103.16933
2008,09,17,15,00,00,81.09567
2008,09,17,15,30,00,58.45967
2008,09,17,16,00,00,48.82133
2008,09,17,16,30,00,29.981
2008,09,17,17,00,00,34.623
2008,09,17,17,30,00,17.748
2008,09,17,18,00,00,6.548
2008,09,17,18,30,00,1.35567
2008,09,17,19,00,00,0.01
2008,09,17,19,30,00,-0.054
2008,09,17,20,00,00,-0.054
2008,09,17,20,30,00,-0.198
2008,09,17,21,00,00,-0.198
2008,09,17,21,30,00,-0.342
2008,09,17,22,00,00,0.266
2008,09,17,22,30,00,0.186
2008,09,17,23,00,00,-0.038
2008,09,17,23,30,00,-0.406
2008,09,18,00,00,00,-0.352
2008,09,18,00,30,00,-0.336
2008,09,18,01,00,00,-0.272
2008,09,18,01,30,00,-0.144
2008,09,18,02,00,00,-0.128
2008,09,18,02,30,00,0.096
2008,09,18,03,00,00,0.8
2008,09,18,03,30,00,0.48
2008,09,18,04,00,00,1.024
2008,09,18,04,30,00,0.736
2008,09,18,05,00,00,0.96
2008,09,18,05,30,00,1.344
2008,09,18,06,00,00,5.92
2008,09,18,06,30,00,23.53067
2008,09,18,07,00,00,55.099
2008,09,18,07,30,00,46.519
2008,09,18,08,00,00,46.39
2008,09,18,08,30,00,51.19233
2008,09,18,09,00,00,176.53567
2008,09,18,09,30,00,155.82133
2008,09,18,10,00,00,202.66167
2008,09,18,10,30,00,95.93467
2008,09,18,11,00,00,102.931
2008,09,18,11,30,00,90.60367
2008,09,18,12,00,00,108.532
2008,09,18,12,30,00,156.3
2008,09,18,13,00,00,138.22867
2008,09,18,13,30,00,44.21133
2008,09,18,14,00,00,29.19733
2008,09,18,14,30,00,55.43267
2008,09,18,15,00,00,86.43933
2008,09,18,15,30,00,87.32267
2008,09,18,16,00,00,47.606
2008,09,18,16,30,00,24.41
2008,09,18,17,00,00,23.258
2008,09,18,17,30,00,16.855
2008,09,18,18,00,00,3.312
2008,09,18,18,30,00,-0.432
2008,09,18,19,00,00,-0.704
2008,09,18,19,30,00,-0.752
2008,09,18,20,00,00,-1.008
2008,09,18,20,30,00,-0.896
2008,09,18,21,00,00,-0.656
2008,09,18,21,30,00,-0.528
2008,09,18,22,00,00,-0.384
2008,09,18,22,30,00,-0.592
2008,09,18,23,00,00,-0.72
2008,09,18,23,30,00,-0.544
2008,09,19,00,00,00,-0.41
2008,09,19,00,30,00,0.374
2008,09,19,01,00,00,0.374
2008,09,19,01,30,00,-0.202
2008,09,19,02,00,00,-0.602
2008,09,19,02,30,00,-0.154
2008,09,19,03,00,00,1.574
2008,09,19,03,30,00,-0.458
2008,09,19,04,00,00,-0.474
2008,09,19,04,30,00,-0.458
2008,09,19,05,00,00,-0.602
2008,09,19,05,30,00,0.406
2008,09,19,06,00,00,3.814
2008,09,19,06,30,00,15.689
2008,09,19,07,00,00,24.815
2008,09,19,07,30,00,70.90333
2008,09,19,08,00,00,75.12767
2008,09,19,08,30,00,84.974
2008,09,19,09,00,00,90.38367
2008,09,19,09,30,00,99.014
2008,09,19,10,00,00,101.09567
2008,09,19,10,30,00,112.50867
2008,09,19,11,00,00,148.04567
2008,09,19,11,30,00,175.51633
2008,09,19,12,00,00,153.96967
2008,09,19,12,30,00,208.04567
2008,09,19,13,00,00,212.15933
2008,09,19,13,30,00,157.10733
2008,09,19,14,00,00,98.91667
2008,09,19,14,30,00,58.464
2008,09,19,15,00,00,56.17433
2008,09,19,15,30,00,53.87
2008,09,19,16,00,00,42.08967
2008,09,19,16,30,00,31.6
2008,09,19,17,00,00,20.91067
2008,09,19,17,30,00,14.006
2008,09,19,18,00,00,4.422
2008,09,19,18,30,00,0.006
2008,09,19,19,00,00,-0.218
2008,09,19,19,30,00,0.31
2008,09,19,20,00,00,-0.458
2008,09,19,20,30,00,0.758
2008,09,19,21,00,00,0.662
2008,09,19,21,30,00,0.806
2008,09,19,22,00,00,0.182
2008,09,19,22,30,00,-0.026
2008,09,19,23,00,00,1.078
2008,09,19,23,30,00,0.678
2008,09,20,00,00,00,0.002
2008,09,20,00,30,00,-0.158
2008,09,20,01,00,00,0.066
2008,09,20,01,30,00,-0.91
2008,09,20,02,00,00,-1.358
2008,09,20,02,30,00,-1.294
2008,09,20,03,00,00,-1.022
2008,09,20,03,30,00,-1.342
2008,09,20,04,00,00,-1.054
2008,09,20,04,30,00,-1.166
2008,09,20,05,00,00,-0.734
2008,09,20,05,30,00,0.626
2008,09,20,06,00,00,7.97
2008,09,20,06,30,00,18.04167
2008,09,20,07,00,00,33.23167
2008,09,20,07,30,00,75.39867
2008,09,20,08,00,00,93.744
2008,09,20,08,30,00,63.664
2008,09,20,09,00,00,114.41067
2008,09,20,09,30,00,109.06367
2008,09,20,10,00,00,78.378
2008,09,20,10,30,00,132.21233
2008,09,20,11,00,00,82.64867
2008,09,20,11,30,00,121.597
2008,09,20,12,00,00,110.66567
2008,09,20,12,30,00,79.54467
2008,09,20,13,00,00,74.82167
2008,09,20,13,30,00,74.63
2008,09,20,14,00,00,54.71467
2008,09,20,14,30,00,88.15733
2008,09,20,15,00,00,55.35667
2008,09,20,15,30,00,46.98467
2008,09,20,16,00,00,27.389
2008,09,20,16,30,00,16.55333
2008,09,20,17,00,00,12.37
2008,09,20,17,30,00,13.154
2008,09,20,18,00,00,4.962
2008,09,20,18,30,00,1.842
