Year,Month,Day,Hour,Minute,Second,HYY_META.diffGLOB
2008,07,17,06,30,00,132.219
2008,07,17,07,00,00,154.252
2008,07,17,07,30,00,133.09133
2008,07,17,08,00,00,202.507
2008,07,17,08,30,00,212.65867
2008,07,17,09,00,00,225.484
2008,07,17,09,30,00,239.54467
2008,07,17,10,00,00,223.82033
2008,07,17,10,30,00,257.47643
2008,07,17,11,00,00,78.335
2008,07,17,11,30,00,177.71222
2008,07,17,12,00,00,165.643
2008,07,17,12,30,00,180.23889
2008,07,17,13,00,00,176.85433
2008,07,17,13,30,00,264.388
2008,07,17,14,00,00,364.85567
2008,07,17,14,30,00,314.701
2008,07,17,15,00,00,237.196
2008,07,17,15,30,00,125.43433
2008,07,17,16,00,00,208.84767
2008,07,17,16,30,00,245.851
2008,07,17,17,00,00,117.74867
2008,07,17,17,30,00,67.925
2008,07,17,18,00,00,89.77767
2008,07,17,18,30,00,76.87733
2008,07,17,19,00,00,62.78567
2008,07,17,19,30,00,43.43233
2008,07,17,20,00,00,23.206
2008,07,17,20,30,00,15.12367
2008,07,17,21,00,00,7.094
2008,07,17,21,30,00,4.648
2008,07,17,22,00,00,2.71
2008,07,17,22,30,00,2.608
2008,07,17,23,00,00,1.69133
2008,07,17,23,30,00,-0.204
2008,07,18,00,00,00,0.711
2008,07,18,00,30,00,0.16467
2008,07,18,01,00,00,0.062
2008,07,18,01,30,00,0.02767
2008,07,18,02,00,00,0.47367
2008,07,18,02,30,00,1.02
2008,07,18,03,00,00,3.27433
2008,07,18,03,30,00,9.37867
2008,07,18,04,00,00,18.44167
2008,07,18,04,30,00,27.89167
2008,07,18,05,00,00,47.917
2008,07,18,05,30,00,96.36333
2008,07,18,06,00,00,103.21933
2008,07,18,06,30,00,143.40533
2008,07,18,07,00,00,171.45533
2008,07,18,07,30,00,195.04214
2008,07,18,08,00,00,168.29667
2008,07,18,08,30,00,97.409
2008,07,18,09,00,00,112.63567
2008,07,18,09,30,00,140.889
2008,07,18,10,00,00,114.901
2008,07,18,10,30,00,158.307
2008,07,18,11,00,00,156.65067
2008,07,18,11,30,00,138.42533
2008,07,18,12,00,00,184.39067
2008,07,18,12,30,00,273.753
2008,07,18,13,00,00,245.54724
2008,07,18,13,30,00,130.86714
2008,07,18,14,00,00,158.89767
2008,07,18,14,30,00,236.74158
2008,07,18,15,00,00,241.24267
2008,07,18,15,30,00,196.279
2008,07,18,16,00,00,59.26926
2008,07,18,16,30,00,101.11533
2008,07,18,17,00,00,143.43241
2008,07,18,17,30,00,113.8536
2008,07,18,18,00,00,88.96267
2008,07,18,18,30,00,48.581
2008,07,18,19,00,00,42.58033
2008,07,18,19,30,00,34.601
2008,07,18,20,00,00,29.849
2008,07,18,20,30,00,22.55567
2008,07,18,21,00,00,10.64133
2008,07,18,21,30,00,4.819
2008,07,18,22,00,00,1.24367
2008,07,18,22,30,00,-0.02667
2008,07,18,23,00,00,-0.47033
2008,07,18,23,30,00,-0.841
2008,07,19,00,00,00,-0.35767
2008,07,19,00,30,00,-0.58667
2008,07,19,01,00,00,-0.58633
2008,07,19,01,30,00,-0.17867
2008,07,19,02,00,00,0.66833
2008,07,19,02,30,00,2.35567
2008,07,19,03,00,00,5.805
2008,07,19,03,30,00,9.294
2008,07,19,04,00,00,15.7
2008,07,19,04,30,00,33.78133
2008,07,19,05,00,00,46.89533
2008,07,19,05,30,00,72.01733
2008,07,19,06,00,00,139.16167
2008,07,19,06,30,00,158.72067
2008,07,19,07,00,00,144.1731
2008,07,19,07,30,00,241.03207
2008,07,19,08,00,00,253.75276
2008,07,19,08,30,00,222.80533
2008,07,19,09,00,00,296.42133
2008,07,19,09,30,00,252.08867
2008,07,19,10,00,00,212.09483
2008,07,19,10,30,00,221.81259
2008,07,19,11,00,00,120.9576
2008,07,19,11,30,00,172.45433
2008,07,19,12,00,00,171.77533
2008,07,19,12,30,00,207.46133
2008,07,19,13,00,00,199.223
2008,07,19,13,30,00,229.44857
2008,07,19,14,00,00,180.15143
2008,07,19,14,30,00,221.5725
2008,07,19,15,00,00,292.275
2008,07,19,15,30,00,161.05588
2008,07,19,16,00,00,196.42367
2008,07,19,16,30,00,205.79857
2008,07,19,17,00,00,164.72724
2008,07,19,17,30,00,133.87033
2008,07,19,18,00,00,84.26133
2008,07,19,18,30,00,110.07733
2008,07,19,19,00,00,73.36367
2008,07,19,19,30,00,45.84933
2008,07,19,20,00,00,37.357
2008,07,19,20,30,00,25.60633
2008,07,19,21,00,00,17.43867
2008,07,19,21,30,00,8.459
2008,07,19,22,00,00,2.297
2008,07,19,22,30,00,0.763
2008,07,19,23,00,00,0.04767
2008,07,19,23,30,00,0.049
2008,07,20,00,00,00,-0.99067
2008,07,20,00,30,00,-1.12533
2008,07,20,01,00,00,-1.251
2008,07,20,01,30,00,-1.73067
2008,07,20,02,00,00,-0.88367
2008,07,20,02,30,00,1.11333
2008,07,20,03,00,00,2.96733
2008,07,20,03,30,00,7.47633
2008,07,20,04,00,00,16.62667
2008,07,20,04,30,00,34.723
2008,07,20,05,00,00,57.77867
2008,07,20,05,30,00,79.00667
2008,07,20,06,00,00,89.57533
2008,07,20,06,30,00,99.55233
2008,07,20,07,00,00,149.46933
2008,07,20,07,30,00,186.536
2008,07,20,08,00,00,187.738
2008,07,20,08,30,00,199.66767
2008,07,20,09,00,00,241
2008,07,20,09,30,00,291.06067
2008,07,20,10,00,00,326.36667
2008,07,20,10,30,00,293.159
2008,07,20,11,00,00,195.40667
2008,07,20,11,30,00,199.65633
2008,07,20,12,00,00,243.61767
2008,07,20,12,30,00,261.24833
2008,07,20,13,00,00,237.322
2008,07,20,13,30,00,184.23833
2008,07,20,14,00,00,158.44267
2008,07,20,14,30,00,152.99267
2008,07,20,15,00,00,161.70533
2008,07,20,15,30,00,150.34967
2008,07,20,16,00,00,125.73467
2008,07,20,16,30,00,69.62567
2008,07,20,17,00,00,120.795
2008,07,20,17,30,00,103.09433
2008,07,20,18,00,00,88.63533
2008,07,20,18,30,00,85.81233
2008,07,20,19,00,00,56.30267
2008,07,20,19,30,00,42.03433
2008,07,20,20,00,00,27.14967
2008,07,20,20,30,00,15.07233
2008,07,20,21,00,00,8.43133
2008,07,20,21,30,00,5.628
2008,07,20,22,00,00,4.213
2008,07,20,22,30,00,3.87633
2008,07,20,23,00,00,0.84067
2008,07,20,23,30,00,0.53633
2008,07,21,00,00,00,-3.51
2008,07,21,00,30,00,-2.73667
2008,07,21,01,00,00,-2.03133
2008,07,21,01,30,00,-1.36533
2008,07,21,02,00,00,-1.26
2008,07,21,02,30,00,0.665
2008,07,21,03,00,00,-0.385
2008,07,21,03,30,00,0.28
2008,07,21,04,00,00,2.73633
2008,07,21,04,30,00,4.56
2008,07,21,05,00,00,9.008
2008,07,21,05,30,00,11.00033
2008,07,21,06,00,00,14.395
2008,07,21,06,30,00,14.85
2008,07,21,07,00,00,12.922
2008,07,21,07,30,00,17.29867
2008,07,21,08,00,00,20.093
2008,07,21,08,30,00,19.25
2008,07,21,09,00,00,36.99933
2008,07,21,09,30,00,45.16767
2008,07,21,10,00,00,40.276
2008,07,21,10,30,00,54.961
2008,07,21,11,00,00,73.92633
2008,07,21,11,30,00,71.99333
2008,07,21,12,00,00,95.643
2008,07,21,12,30,00,132.35333
2008,07,21,13,00,00,126.697
2008,07,21,13,30,00,128.26033
2008,07,21,14,00,00,94.257
2008,07,21,14,30,00,109.433
2008,07,21,15,00,00,104.41433
2008,07,21,15,30,00,124.64467
2008,07,21,16,00,00,83.829
2008,07,21,16,30,00,83.99667
2008,07,21,17,00,00,72.87567
2008,07,21,17,30,00,55.29867
2008,07,21,18,00,00,50.51233
2008,07,21,18,30,00,30.32733
2008,07,21,19,00,00,29.652
2008,07,21,19,30,00,19.554
2008,07,21,20,00,00,13.14367
2008,07,21,20,30,00,12.195
2008,07,21,21,00,00,6.835
2008,07,21,21,30,00,4.41633
2008,07,21,22,00,00,3.96433
2008,07,21,22,30,00,3.51
2008,07,21,23,00,00,3.405
2008,07,21,23,30,00,2.845
2008,07,22,00,00,00,-0.07
2008,07,22,00,30,00,-0.14
2008,07,22,01,00,00,-0.28
2008,07,22,01,30,00,-0.28
2008,07,22,02,00,00,-0.245
2008,07,22,02,30,00,-0.21
2008,07,22,03,00,00,0.035
2008,07,22,03,30,00,1.015
2008,07,22,04,00,00,2.52
2008,07,22,04,30,00,7.77067
2008,07,22,05,00,00,14.183
2008,07,22,05,30,00,16.81
2008,07,22,06,00,00,18.664
2008,07,22,06,30,00,24.79267
2008,07,22,07,00,00,33.936
2008,07,22,07,30,00,33.83133
2008,07,22,08,00,00,36.86133
2008,07,22,08,30,00,49.88533
2008,07,22,09,00,00,67.94833
2008,07,22,09,30,00,72.95867
2008,07,22,10,00,00,84.274
2008,07,22,10,30,00,77.66967
2008,07,22,11,00,00,85.87033
2008,07,22,11,30,00,96.62033
2008,07,22,12,00,00,189.77867
2008,07,22,12,30,00,142.46033
2008,07,22,13,00,00,88.59133
2008,07,22,13,30,00,124.14767
2008,07,22,14,00,00,103.55033
2008,07,22,14,30,00,144.347
2008,07,22,15,00,00,79.51567
2008,07,22,15,30,00,92.29867
2008,07,22,16,00,00,64.16567
2008,07,22,16,30,00,54.07733
2008,07,22,17,00,00,40.59667
2008,07,22,17,30,00,38.99267
2008,07,22,18,00,00,28.03867
2008,07,22,18,30,00,21.39167
2008,07,22,19,00,00,7.87567
2008,07,22,19,30,00,16.555
2008,07,22,20,00,00,19.426
2008,07,22,20,30,00,10.53533
2008,07,22,21,00,00,3.5
2008,07,22,21,30,00,1.575
2008,07,22,22,00,00,0.875
2008,07,22,22,30,00,0.735
2008,07,22,23,00,00,0.315
2008,07,22,23,30,00,-0.315
2008,07,23,00,00,00,2.245
2008,07,23,00,30,00,1.3
2008,07,23,01,00,00,1.475
2008,07,23,01,30,00,1.51
2008,07,23,02,00,00,1.44
2008,07,23,02,30,00,1.405
2008,07,23,03,00,00,1.58
2008,07,23,03,30,00,3.435
2008,07,23,04,00,00,9.77
2008,07,23,04,30,00,17.78133
2008,07,23,05,00,00,23.62167
2008,07,23,05,30,00,29.17033
2008,07,23,06,00,00,35.66433
2008,07,23,06,30,00,47.297
2008,07,23,07,00,00,57.94033
2008,07,23,07,30,00,69.95033
2008,07,23,08,00,00,62.36033
2008,07,23,08,30,00,58.50333
2008,07,23,09,00,00,147.92367
2008,07,23,09,30,00,264.573
2008,07,23,10,00,00,159.841
2008,07,23,10,30,00,104.64667
2008,07,23,11,00,00,66.367
2008,07,23,11,30,00,82.36
2008,07,23,12,00,00,92.977
2008,07,23,12,30,00,71.461
2008,07,23,13,00,00,79.07267
2008,07,23,13,30,00,108.10233
2008,07,23,14,00,00,73.79633
2008,07,23,14,30,00,61.614
2008,07,23,15,00,00,62.122
2008,07,23,15,30,00,92.09567
2008,07,23,16,00,00,86.571
2008,07,23,16,30,00,52.53867
2008,07,23,17,00,00,48.47367
2008,07,23,17,30,00,47.03467
2008,07,23,18,00,00,52.02033
2008,07,23,18,30,00,45.862
2008,07,23,19,00,00,36.67667
2008,07,23,19,30,00,30.992
2008,07,23,20,00,00,22.29067
2008,07,23,20,30,00,15.73733
2008,07,23,21,00,00,7.04867
2008,07,23,21,30,00,1.017
2008,07,23,22,00,00,-1.37567
2008,07,23,22,30,00,-2.074
2008,07,23,23,00,00,-2.56
2008,07,23,23,30,00,-3.05
2008,07,24,00,00,00,-1.53
2008,07,24,00,30,00,-1.49467
2008,07,24,01,00,00,-1.27733
2008,07,24,01,30,00,1.525
2008,07,24,02,00,00,2.89
2008,07,24,02,30,00,3.1
2008,07,24,03,00,00,3.94
2008,07,24,03,30,00,5.9
2008,07,24,04,00,00,11.61033
2008,07,24,04,30,00,25.14567
2008,07,24,05,00,00,46.405
2008,07,24,05,30,00,73.936
2008,07,24,06,00,00,38.226
2008,07,24,06,30,00,37.875
2008,07,24,07,00,00,40.46533
2008,07,24,07,30,00,43.489
2008,07,24,08,00,00,45.92167
2008,07,24,08,30,00,62.60767
2008,07,24,09,00,00,85.002
2008,07,24,09,30,00,136.485
2008,07,24,10,00,00,176.95767
2008,07,24,10,30,00,149.391
2008,07,24,11,00,00,106.669
2008,07,24,11,30,00,109.97167
2008,07,24,12,00,00,120.71467
2008,07,24,12,30,00,81.512
2008,07,24,13,00,00,63.83167
2008,07,24,13,30,00,123.09767
2008,07,24,14,00,00,128.91967
2008,07,24,14,30,00,120.025
2008,07,24,15,00,00,76.932
2008,07,24,15,30,00,59.748
2008,07,24,16,00,00,57.00167
2008,07,24,16,30,00,55.77633
2008,07,24,17,00,00,46.39433
2008,07,24,17,30,00,40.691
2008,07,24,18,00,00,39.10967
2008,07,24,18,30,00,34.76967
2008,07,24,19,00,00,30.499
2008,07,24,19,30,00,24.87367
2008,07,24,20,00,00,19.4
2008,07,24,20,30,00,15.74833
2008,07,24,21,00,00,8.62767
2008,07,24,21,30,00,2.88133
2008,07,24,22,00,00,0.33867
2008,07,24,22,30,00,-0.472
2008,07,24,23,00,00,-0.819
2008,07,24,23,30,00,-0.852
2008,07,25,00,00,00,-0.198
2008,07,25,00,30,00,-0.26367
2008,07,25,01,00,00,-0.25767
2008,07,25,01,30,00,-0.12
2008,07,25,02,00,00,-0.12
2008,07,25,02,30,00,0.186
2008,07,25,03,00,00,1.57433
2008,07,25,03,30,00,5.325
2008,07,25,04,00,00,11.53467
2008,07,25,04,30,00,16.16467
2008,07,25,05,00,00,21.24867
2008,07,25,05,30,00,23.54933
2008,07,25,06,00,00,26.816
2008,07,25,06,30,00,32.768
2008,07,25,07,00,00,33.243
2008,07,25,07,30,00,38.96
2008,07,25,08,00,00,44.31133
2008,07,25,08,30,00,46.74933
2008,07,25,09,00,00,52.50067
2008,07,25,09,30,00,77.26867
2008,07,25,10,00,00,105.846
2008,07,25,10,30,00,134.098
2008,07,25,11,00,00,189.63567
2008,07,25,11,30,00,194.04133
2008,07,25,12,00,00,128.62033
2008,07,25,12,30,00,132.76733
2008,07,25,13,00,00,109.72133
2008,07,25,13,30,00,139.766
2008,07,25,14,00,00,126.67367
2008,07,25,14,30,00,142.56467
2008,07,25,15,00,00,121.12167
2008,07,25,15,30,00,102.68633
2008,07,25,16,00,00,131.94633
2008,07,25,16,30,00,105.33267
2008,07,25,17,00,00,80.10467
2008,07,25,17,30,00,83.11667
2008,07,25,18,00,00,77.16733
2008,07,25,18,30,00,50.746
2008,07,25,19,00,00,53.185
2008,07,25,19,30,00,43.41933
2008,07,25,20,00,00,26.15767
2008,07,25,20,30,00,15.95233
2008,07,25,21,00,00,10.295
2008,07,25,21,30,00,3.392
2008,07,25,22,00,00,0.96333
2008,07,25,22,30,00,0.62433
2008,07,25,23,00,00,0.048
2008,07,25,23,30,00,-0.35567
2008,07,26,00,00,00,-0.03067
2008,07,26,00,30,00,-0.30033
2008,07,26,01,00,00,-0.53167
2008,07,26,01,30,00,-0.52467
2008,07,26,02,00,00,-0.62
2008,07,26,02,30,00,-0.34733
2008,07,26,03,00,00,1.43367
2008,07,26,03,30,00,8.83067
2008,07,26,04,00,00,23.235
2008,07,26,04,30,00,34.68867
2008,07,26,05,00,00,37.58167
2008,07,26,05,30,00,31.105
2008,07,26,06,00,00,35.022
2008,07,26,06,30,00,38.81067
2008,07,26,07,00,00,41.96133
2008,07,26,07,30,00,44.84633
2008,07,26,08,00,00,53.12667
2008,07,26,08,30,00,78.82233
2008,07,26,09,00,00,66.866
2008,07,26,09,30,00,89.50567
2008,07,26,10,00,00,81.54933
2008,07,26,10,30,00,156.14733
2008,07,26,11,00,00,225.02
2008,07,26,11,30,00,143.62667
2008,07,26,12,00,00,157.087
2008,07,26,12,30,00,113.62033
2008,07,26,13,00,00,86.354
2008,07,26,13,30,00,104.79433
2008,07,26,14,00,00,106.924
2008,07,26,14,30,00,93.32767
2008,07,26,15,00,00,87.02433
2008,07,26,15,30,00,71.22133
2008,07,26,16,00,00,66.68067
2008,07,26,16,30,00,58.11567
2008,07,26,17,00,00,48.61267
2008,07,26,17,30,00,45.05733
2008,07,26,18,00,00,43.07867
2008,07,26,18,30,00,39.14233
2008,07,26,19,00,00,35.4
2008,07,26,19,30,00,28.583
2008,07,26,20,00,00,21.607
2008,07,26,20,30,00,16.119
2008,07,26,21,00,00,8.513
2008,07,26,21,30,00,3.37833
2008,07,26,22,00,00,1.686
2008,07,26,22,30,00,0.70767
2008,07,26,23,00,00,0.44633
2008,07,26,23,30,00,-0.18967
2008,07,27,00,00,00,-0.132
2008,07,27,00,30,00,-0.19467
2008,07,27,01,00,00,-0.01167
2008,07,27,01,30,00,-0.285
2008,07,27,02,00,00,-0.311
2008,07,27,02,30,00,0.11
2008,07,27,03,00,00,1.72767
2008,07,27,03,30,00,5.718
2008,07,27,04,00,00,12.85
2008,07,27,04,30,00,18.66
2008,07,27,05,00,00,25.10733
2008,07,27,05,30,00,29.82633
2008,07,27,06,00,00,34.041
2008,07,27,06,30,00,39.53533
2008,07,27,07,00,00,43.88767
2008,07,27,07,30,00,49.58733
2008,07,27,08,00,00,54.12833
2008,07,27,08,30,00,56.77767
2008,07,27,09,00,00,63.05133
2008,07,27,09,30,00,67.333
2008,07,27,10,00,00,86.99067
2008,07,27,10,30,00,73.524
2008,07,27,11,00,00,69.95633
2008,07,27,11,30,00,77.34033
2008,07,27,12,00,00,74.89
2008,07,27,12,30,00,74.901
2008,07,27,13,00,00,72.068
2008,07,27,13,30,00,69.68333
2008,07,27,14,00,00,68.198
2008,07,27,14,30,00,67.265
2008,07,27,15,00,00,64.76567
2008,07,27,15,30,00,60.18267
2008,07,27,16,00,00,59.13467
2008,07,27,16,30,00,59.975
2008,07,27,17,00,00,59.494
2008,07,27,17,30,00,48.32767
2008,07,27,18,00,00,43.53467
2008,07,27,18,30,00,37.41067
2008,07,27,19,00,00,32.57067
2008,07,27,19,30,00,24.42733
2008,07,27,20,00,00,18.43
2008,07,27,20,30,00,14.44333
2008,07,27,21,00,00,7.14167
2008,07,27,21,30,00,1.79467
2008,07,27,22,00,00,0.701
2008,07,27,22,30,00,0.391
2008,07,27,23,00,00,-0.09433
2008,07,27,23,30,00,-0.12567
2008,07,28,00,00,00,-1.19767
2008,07,28,00,30,00,-1.29433
2008,07,28,01,00,00,-1.35733
2008,07,28,01,30,00,-0.94067
2008,07,28,02,00,00,-0.96667
2008,07,28,02,30,00,-0.661
2008,07,28,03,00,00,-0.11167
2008,07,28,03,30,00,3.34967
2008,07,28,04,00,00,9.559
2008,07,28,04,30,00,16.90533
2008,07,28,05,00,00,24.963
2008,07,28,05,30,00,31.29467
2008,07,28,06,00,00,76.09
2008,07,28,06,30,00,112.99567
2008,07,28,07,00,00,96.331
2008,07,28,07,30,00,134.90933
2008,07,28,08,00,00,129.36767
2008,07,28,08,30,00,90.138
2008,07,28,09,00,00,76.289
2008,07,28,09,30,00,69.644
2008,07,28,10,00,00,73.295
2008,07,28,10,30,00,78.45733
2008,07,28,11,00,00,122.76933
2008,07,28,11,30,00,147.464
2008,07,28,12,00,00,230.00567
2008,07,28,12,30,00,260.29207
2008,07,28,13,00,00,217.883
2008,07,28,13,30,00,202.39967
2008,07,28,14,00,00,271.08267
2008,07,28,14,30,00,272.02345
2008,07,28,15,00,00,170.96467
2008,07,28,15,30,00,227.26233
2008,07,28,16,00,00,217.86
2008,07,28,16,30,00,250.189
2008,07,28,17,00,00,194.31667
2008,07,28,17,30,00,159.11467
2008,07,28,18,00,00,99.728
2008,07,28,18,30,00,87.456
2008,07,28,19,00,00,40.105
2008,07,28,19,30,00,46.73933
2008,07,28,20,00,00,19.645
2008,07,28,20,30,00,12.97067
2008,07,28,21,00,00,6.526
2008,07,28,21,30,00,2.968
2008,07,28,22,00,00,3.14
2008,07,28,22,30,00,2.62533
2008,07,28,23,00,00,1.22533
2008,07,28,23,30,00,-0.721
2008,07,29,00,00,00,0.13967
2008,07,29,00,30,00,-0.03
2008,07,29,01,00,00,0.183
2008,07,29,01,30,00,0.22767
2008,07,29,02,00,00,0.12833
2008,07,29,02,30,00,0.72433
2008,07,29,03,00,00,1.425
2008,07,29,03,30,00,4.63733
2008,07,29,04,00,00,11.229
2008,07,29,04,30,00,17.713
2008,07,29,05,00,00,25.532
2008,07,29,05,30,00,34.071
2008,07,29,06,00,00,44.40333
2008,07,29,06,30,00,52.64033
2008,07,29,07,00,00,54.01
2008,07,29,07,30,00,52.39167
2008,07,29,08,00,00,57.886
2008,07,29,08,30,00,59.021
2008,07,29,09,00,00,63.475
2008,07,29,09,30,00,71.347
2008,07,29,10,00,00,92.24767
2008,07,29,10,30,00,94.929
2008,07,29,11,00,00,73.51033
2008,07,29,11,30,00,73.94067
2008,07,29,12,00,00,113.242
2008,07,29,12,30,00,91.28655
2008,07,29,13,00,00,94.08333
2008,07,29,13,30,00,91.83367
2008,07,29,14,00,00,82.08067
2008,07,29,14,30,00,69.77367
2008,07,29,15,00,00,65.096
2008,07,29,15,30,00,74.33767
2008,07,29,16,00,00,70.21367
2008,07,29,16,30,00,60.09833
2008,07,29,17,00,00,57.884
2008,07,29,17,30,00,54.473
2008,07,29,18,00,00,49.07767
2008,07,29,18,30,00,42.22967
2008,07,29,19,00,00,38.035
2008,07,29,19,30,00,29.95433
2008,07,29,20,00,00,23.717
2008,07,29,20,30,00,12.512
2008,07,29,21,00,00,4.064
2008,07,29,21,30,00,0.75033
2008,07,29,22,00,00,-0.01933
2008,07,29,22,30,00,-0.016
2008,07,29,23,00,00,-0.50467
2008,07,29,23,30,00,-0.993
2008,07,30,00,00,00,-6.053
2008,07,30,00,30,00,-6.00533
2008,07,30,01,00,00,-5.68133
2008,07,30,01,30,00,-5.88967
2008,07,30,02,00,00,-5.6
2008,07,30,02,30,00,-5.74
2008,07,30,03,00,00,-4.691
2008,07,30,03,30,00,0.05667
2008,07,30,04,00,00,8.87967
2008,07,30,04,30,00,14.58167
2008,07,30,05,00,00,28.21633
2008,07,30,05,30,00,48.434
2008,07,30,06,00,00,65.889
2008,07,30,06,30,00,81.86933
2008,07,30,07,00,00,85.77867
2008,07,30,07,30,00,77.94833
2008,07,30,08,00,00,98.005
2008,07,30,08,30,00,105.87967
2008,07,30,09,00,00,112.02033
2008,07,30,09,30,00,114.67467
2008,07,30,10,00,00,119.666
2008,07,30,10,30,00,125.20133
2008,07,30,11,00,00,134.41367
2008,07,30,11,30,00,148.44767
2008,07,30,12,00,00,176.05633
2008,07,30,12,30,00,203.903
2008,07,30,13,00,00,221.60167
2008,07,30,13,30,00,214.84267
2008,07,30,14,00,00,195.92367
2008,07,30,14,30,00,167.60633
2008,07,30,15,00,00,138.958
2008,07,30,15,30,00,120.91467
2008,07,30,16,00,00,114.93267
2008,07,30,16,30,00,112.68367
2008,07,30,17,00,00,109.545
2008,07,30,17,30,00,106.58167
2008,07,30,18,00,00,85.71483
2008,07,30,18,30,00,70.69767
2008,07,30,19,00,00,56.805
2008,07,30,19,30,00,45.684
2008,07,30,20,00,00,34.71167
2008,07,30,20,30,00,22.58867
2008,07,30,21,00,00,12.67633
2008,07,30,21,30,00,8.05633
2008,07,30,22,00,00,8.19231
2008,07,30,22,30,00,8.12464
2008,07,30,23,00,00,8.46125
2008,07,30,23,30,00,8.60607
2008,07,31,00,00,00,NaN
2008,07,31,00,30,00,NaN
2008,07,31,01,00,00,NaN
2008,07,31,01,30,00,NaN
2008,07,31,02,00,00,NaN
2008,07,31,02,30,00,NaN
2008,07,31,03,00,00,NaN
2008,07,31,03,30,00,NaN
2008,07,31,04,00,00,NaN
2008,07,31,04,30,00,NaN
2008,07,31,05,00,00,NaN
2008,07,31,05,30,00,NaN
2008,07,31,06,00,00,NaN
2008,07,31,06,30,00,NaN
2008,07,31,07,00,00,NaN
2008,07,31,07,30,00,NaN
2008,07,31,08,00,00,NaN
2008,07,31,08,30,00,NaN
2008,07,31,09,00,00,NaN
2008,07,31,09,30,00,NaN
2008,07,31,10,00,00,NaN
2008,07,31,10,30,00,NaN
2008,07,31,11,00,00,NaN
2008,07,31,11,30,00,NaN
2008,07,31,12,00,00,NaN
2008,07,31,12,30,00,NaN
2008,07,31,13,00,00,NaN
2008,07,31,13,30,00,NaN
2008,07,31,14,00,00,NaN
2008,07,31,14,30,00,NaN
2008,07,31,15,00,00,NaN
2008,07,31,15,30,00,NaN
2008,07,31,16,00,00,NaN
2008,07,31,16,30,00,NaN
2008,07,31,17,00,00,NaN
2008,07,31,17,30,00,NaN
2008,07,31,18,00,00,NaN
2008,07,31,18,30,00,NaN
2008,07,31,19,00,00,NaN
2008,07,31,19,30,00,NaN
2008,07,31,20,00,00,NaN
2008,07,31,20,30,00,NaN
2008,07,31,21,00,00,NaN
2008,07,31,21,30,00,NaN
2008,07,31,22,00,00,NaN
2008,07,31,22,30,00,NaN
2008,07,31,23,00,00,NaN
2008,07,31,23,30,00,NaN
2008,08,01,00,00,00,NaN
2008,08,01,00,30,00,NaN
2008,08,01,01,00,00,NaN
2008,08,01,01,30,00,NaN
2008,08,01,02,00,00,NaN
2008,08,01,02,30,00,NaN
2008,08,01,03,00,00,NaN
2008,08,01,03,30,00,NaN
2008,08,01,04,00,00,NaN
2008,08,01,04,30,00,NaN
2008,08,01,05,00,00,NaN
2008,08,01,05,30,00,NaN
2008,08,01,06,00,00,NaN
2008,08,01,06,30,00,NaN
2008,08,01,07,00,00,NaN
2008,08,01,07,30,00,NaN
2008,08,01,08,00,00,NaN
2008,08,01,08,30,00,NaN
2008,08,01,09,00,00,NaN
2008,08,01,09,30,00,NaN
2008,08,01,10,00,00,NaN
2008,08,01,10,30,00,NaN
2008,08,01,11,00,00,NaN
2008,08,01,11,30,00,NaN
2008,08,01,12,00,00,NaN
2008,08,01,12,30,00,NaN
2008,08,01,13,00,00,NaN
2008,08,01,13,30,00,NaN
2008,08,01,14,00,00,NaN
2008,08,01,14,30,00,NaN
2008,08,01,15,00,00,NaN
2008,08,01,15,30,00,NaN
2008,08,01,16,00,00,NaN
2008,08,01,16,30,00,NaN
2008,08,01,17,00,00,NaN
2008,08,01,17,30,00,NaN
2008,08,01,18,00,00,NaN
2008,08,01,18,30,00,NaN
2008,08,01,19,00,00,NaN
2008,08,01,19,30,00,NaN
2008,08,01,20,00,00,NaN
2008,08,01,20,30,00,NaN
2008,08,01,21,00,00,NaN
2008,08,01,21,30,00,NaN
2008,08,01,22,00,00,NaN
2008,08,01,22,30,00,NaN
2008,08,01,23,00,00,NaN
2008,08,01,23,30,00,NaN
2008,08,02,00,00,00,NaN
2008,08,02,00,30,00,NaN
2008,08,02,01,00,00,NaN
2008,08,02,01,30,00,NaN
2008,08,02,02,00,00,NaN
2008,08,02,02,30,00,NaN
2008,08,02,03,00,00,NaN
2008,08,02,03,30,00,NaN
2008,08,02,04,00,00,NaN
2008,08,02,04,30,00,NaN
2008,08,02,05,00,00,NaN
2008,08,02,05,30,00,NaN
2008,08,02,06,00,00,NaN
2008,08,02,06,30,00,NaN
2008,08,02,07,00,00,NaN
2008,08,02,07,30,00,NaN
2008,08,02,08,00,00,NaN
2008,08,02,08,30,00,NaN
2008,08,02,09,00,00,NaN
2008,08,02,09,30,00,NaN
2008,08,02,10,00,00,NaN
2008,08,02,10,30,00,NaN
2008,08,02,11,00,00,NaN
2008,08,02,11,30,00,NaN
2008,08,02,12,00,00,NaN
2008,08,02,12,30,00,NaN
2008,08,02,13,00,00,NaN
2008,08,02,13,30,00,NaN
2008,08,02,14,00,00,NaN
2008,08,02,14,30,00,NaN
2008,08,02,15,00,00,NaN
2008,08,02,15,30,00,NaN
2008,08,02,16,00,00,NaN
2008,08,02,16,30,00,NaN
2008,08,02,17,00,00,NaN
2008,08,02,17,30,00,NaN
2008,08,02,18,00,00,NaN
2008,08,02,18,30,00,NaN
